"Date" "CUS_SMG" "CUS_W_SM" "EML_SM" "GCS_SM" "WAF_SM" "ENA_SM" "AWP_SST_area" "AWP_SST" "TNA_SST" "NP_SST" "NWA_SST" "ENSO3.4_SST" "WHWP_SST_area" "WHWP_SST" "AMO_SST" "TNA_SSS" "AWP_SSS" "PML_STG" "WA_LSTC" "EA_LSTC" "WA_LSTCA_E" "EA_LSTCA_E" "WA_LSTCA_W" "EA_LSTCA_W" "WA_LSdTC" "EA_LSdTC" "WA_LSdTCA_E" "EA_LSdTCA_E" "WA_LSdTCA_W" "EA_LSdTCA_W" "SASMI" "NASMI" "AO1" "NAO" "PDO" "P"
1948-11-01 0.512138307632019 -1.01900717830653 -1.91550019864103 -0.021341090660129 -0.77419139001248 1.13740370243086 -0.823248643632011 0.813153239061063 -1.39664626804693 -1.73192095218536 1.26670881898374 -0.92045128393128 -1.00448373885363 -0.665494938107435 0.692583063143643 3.46471844848721 -0.0253999572323663 -0.595110783110517 0.112659536458313 -1.43954619386192 2.14575575179521 0.789024520763501 1.09645177127987 -0.838850791647071 0.366389487679861 -1.39795735901231 2.81416343273852 1.84517427774147 1.45075058934679 -0.605948495826876 1.01844559375913 1.37320486742296 NA NA -0.123865792317093 -0.139226369764592
1948-12-01 0.440245108277811 -1.00766150559785 -1.12374461160864 0.084131677998575 -1.04375157286725 1.91375148522835 -0.722813495815227 0.62249216393407 -1.13644656179807 -2.03492004470054 -0.230109284123737 -0.876048909151872 -0.867417832459744 -0.549583937794122 0.592006377173204 3.30518853601758 -0.0381929181591157 -2.38447700416149 0.803117938913204 -0.750159767531337 0.497298773606001 0.271304833227317 0.7831718115168 -0.542559295126127 0.503692341475667 0.288682199551203 -0.888333005156569 -0.697728584721081 0.00185433739012017 0.0567727466768932 -0.805261495145066 0.156979944152298 NA NA -1.55610889292207 1.061977342095
1949-01-01 -0.435265542975558 -0.538076011389927 -0.333284682691272 -0.136150242126379 -1.02894258740298 1.65698754805847 -0.678210581776209 0.854375268541125 -0.744020827179863 -2.49175523286226 0.49958610789362 -0.733928893532426 -0.8910998650826 -0.553532421822286 1.35073652025565 2.76962752069303 0.0846776711735181 -1.51246342500469 1.85313698376483 -0.525712440371142 1.42779677728282 0.434462410903995 1.93309693260648 -0.263201199363751 0.912375030504625 0.144356609396058 0.845155700155277 0.204759077486346 0.991767832168094 0.191908394007525 -0.987102469064217 0.053819592056904 NA NA -2.32275875515846 1.14846089686994
1949-02-01 -1.41847426533607 -0.159379342299732 0.244682139122554 0.109288818932888 -1.18390122303685 1.49718529220623 -0.497846477027328 0.936044658845478 -1.13419521860606 -2.45265948048549 0.619176611323564 -0.605497160407437 -0.801188049943023 -0.795741209055144 0.641303980790568 0.703351535099424 0.191824480100162 -0.315295417442967 0.948857124707835 -1.38127123719938 1.56135565700516 1.01542162476077 1.37646429004778 -0.583476781761371 -0.948130154722011 -0.57570869634934 -0.084615212772575 0.744204166146019 -0.709237389402007 -0.2541578501747 -0.896214605896134 2.06250018066048 NA NA -2.45817111090696 0.813933781640788
1949-03-01 -1.3585603951803 -0.171457003196155 0.247510300301267 0.413130467706128 -1.02781377736148 0.914615825111719 -0.86878185376623 0.837803706467867 -0.760989726949175 -1.52075191839382 1.63186391914893 -0.612962505501758 -0.934370372281282 -0.709831443171666 1.43201001141088 0.602637863976051 0.206786565078662 0.0872834656980194 -0.575787491564505 1.48455006378773 0.735243949222022 -1.1080881349654 -0.102845742589466 0.463559938549461 -1.15325026109845 2.18600093271838 -0.913189212952162 -2.81915019170847 -1.22053582351544 0.931909658797519 0.0209554601202501 4.34117454766288 NA NA -1.31368493850673 -0.438367047685833
1949-04-01 -0.782289470669478 -0.0585908455265109 -0.304147681248039 1.22862766733506 -0.762798470439773 0.376545586428193 -2.01273257040057 -0.0939185287880086 -0.92059507576139 -1.36536415978192 1.3693096606084 -0.78331246025451 -1.88349726960893 -1.61049136348666 1.12506949018666 -0.0528244069656412 -0.0761759072082436 -1.52230900316507 -1.6602158312958 -0.0844078841244906 1.12269359762187 -0.117265389526113 -0.94763524984997 -0.124768949178518 -0.680820109246581 -1.13269173747029 0.242651073792039 1.37765429714936 -0.438681349985987 -0.456959944178547 1.09711655962793 3.62012889879282 NA NA -0.950290068274235 -0.643179009928397
1949-05-01 -0.19014557098536 0.375214061483223 -0.915989428986109 1.0600807533883 -0.528775708686384 -0.0770528889788619 -1.56710942981646 -1.05242952678831 -0.80174037326417 -0.652076025837981 0.29354346469187 -0.823737250934748 -2.23311863388873 -1.36759556459516 -0.0828678226617311 -0.5853798452783 -0.350341097617051 -0.475880795260437 -0.358050961692151 -0.153498165187884 1.5897654729576 -1.17297551089232 0.55088379099152 -0.782900984493099 1.00676444746923 -0.0569245639458551 0.249025756295858 -1.56680088328423 1.07768969837581 -0.552440746389742 0.230503819230548 0.839368096533075 NA NA -0.741170748141068 -0.459335387515049
1949-06-01 0.27262389066281 1.14322807800427 -0.95688031978569 0.519087348547881 -0.533181324637511 -0.193959123332797 -1.63025213775052 -1.11438142740589 -0.856452972788562 -0.874452208151729 -0.914039506486709 -0.573997422196907 -2.09822377240915 -1.51123681527929 -0.611600629367064 -0.285315246288787 -0.534742170065425 -0.297925218850781 -0.694142585991467 0.0157430657078998 1.49437304314587 -0.72965212341117 0.373066851966327 -0.481941959989299 -0.124854533842997 0.16065717822076 -0.32687433239665 0.802762143207125 -0.262360241307238 0.478294438623877 -2.10759951525162 1.55565669864378 NA NA -0.480450804206232 0.0716731492551081
1949-07-01 0.638516128130985 1.66490684565314 -0.765292204493169 0.873063127640226 -0.746549182368001 -0.023702902559546 -0.902606853926109 -0.721840614678121 -0.166315588816039 -0.731050662064048 -0.85912305566247 -0.391042277384655 -1.42437090739229 -1.60055743957764 -0.216266902212183 0.692743103196011 -0.531736676633934 -0.797008106780928 -0.370967894931886 0.086289666224699 1.73050886637684 -0.242430743688405 0.604828803323083 -0.139650412032564 0.275832623135198 0.057475480074686 -0.236838396272259 0.796756448450726 0.162283595883533 0.436977055641501 0.431579758792913 1.15219657868958 NA NA -0.710236412460614 -0.0287434669533814
1949-08-01 0.667380089314957 1.39524180542102 -1.11988969038999 0.813880401088459 -0.843141217457362 0.336034997888541 -0.405959669099921 -0.497681533969692 -0.102427167015336 -1.02782790218011 -1.07583101549209 -0.769236523164056 -0.608103794319314 -0.702430446195347 -0.332227753965442 0.571444935163374 -0.462070012039674 0.0260958933678642 -1.08816312159396 -1.03398050841772 1.05065890903785 0.59427017802174 -0.509751756808753 -0.297744280292045 -0.685472523906603 -1.38087616113907 -0.605075692699789 1.67974123790328 -1.10952223850315 -0.19064605459734 -1.48201146595483 0.217361985597257 NA NA -0.831172515575419 -0.148450646105757
1949-09-01 0.505632689343682 1.0545956241656 -1.34082653419599 0.169280940195453 -0.92592231115197 0.354614845746453 -0.111972868470907 -0.513757914890991 -0.319862075012174 -0.0215678702435375 -1.39067485640652 -0.299929969380622 -0.333093783479273 -0.855565462612806 0.610515678642479 -1.41872783824624 -0.188505193721764 0.162345649012834 -2.28576452132506 -2.33585968943301 0.475024963864214 -0.298050537165755 -1.99192863793321 -2.16638042644018 -1.21619891373832 -1.44775634725889 -0.391270022733505 -1.88457656782571 -1.5978245646982 -2.24571731390527 2.28828336043478 -1.03254012082544 NA NA -0.851839655571121 -0.199880228766646
1949-10-01 -0.204732481385843 0.8266709764269 -1.21344411120474 0.529835670248913 -1.14086831771553 0.29777734311621 -0.844364251750304 -0.822449220776196 -0.480448043447797 -0.111740652317323 -0.190846779927851 -0.439751791917167 -1.00452566742359 -1.4388381721015 0.608512238610999 -1.99498771889639 -0.390839741000924 -0.60805178568411 0.826314153894422 -1.20624366660503 1.535778480152 0.168495356398927 1.47013182480471 -0.780923362732902 2.20498685653955 0.601037999069924 1.1902591667798 0.765635092753704 2.50971665273304 0.923572927551586 -1.163050086737 1.12531125007603 NA NA -1.4835264058853 -0.327467048083644
1949-11-01 -0.172924752682165 0.232029692789593 -1.47619278831429 0.26376849954664 -0.86660588381087 -0.123460075163149 -0.550294682451474 -0.673614770335107 -0.522781220475064 0.250703640850354 -0.416886712779863 -0.932143728537117 -0.85002924952986 -1.19705560026594 0.95273936935863 -1.43713639799338 -0.525146637119279 -0.736027130939861 -1.12267588985361 0.500963224237329 0.903470191069285 -0.26462694582002 -0.574498668043409 0.298861174647542 -1.44711564017214 1.20681321067345 -0.350720675696329 -0.643513501751838 -1.35515938351461 0.913526102214943 -0.643359986911804 -1.47387442247449 NA NA -0.647169764020941 -0.154780303977796
1949-12-01 0.0912904592747928 -0.0495148852788807 -1.33366726067869 -0.0698490282399299 -0.348333020472878 -0.316544917523032 -0.764218524217081 -0.569404748519851 -0.495530567521587 0.296066245243411 -0.0700631476825436 -0.847082341797164 -0.968317617254729 -1.09092254031506 0.529658217115347 -2.2535009994751 -0.422838591923323 -0.0581099045174934 0.501657940931451 2.87055029536605 0.450068453232957 -0.140740285897031 0.559357957535616 2.56021650753911 1.1352287083531 2.06246853215564 -0.140014636719605 0.160060284544016 0.819770548489268 1.99592640321797 1.32827227396009 3.96799439367524 NA NA -0.696586027162296 0.856084976358198
1950-01-01 -0.460056735652677 -0.184349791774509 -0.21660352464073 -0.237112056628722 -0.217053688437093 0.323459907737664 -0.678210581776209 -0.757385325642869 -1.13032729693928 -0.826627453415562 0.960813417518047 -0.586460600057466 -0.8910998650826 -0.952061403548713 -0.0320809755928567 -0.0323312554714858 -0.257172747078989 -1.22597448937312 2.22047381907865 -0.195001339371829 2.32616846268535 -0.584949458433136 2.60182003955397 -0.447708270583037 1.42120377787759 -2.53510812478887 1.71055101364073 -0.609417609543163 1.70895453985242 -2.42582195107515 -0.501608578901956 2.86471721785568 0.216450432755878 0.851196506995411 -1.3639192598709 1.77281259454124
1950-02-01 -0.998141314835661 -0.339261012861591 0.744567248060043 -0.423967440423996 -0.276630455302809 0.713523962438472 -0.497846477027328 -0.236767531540174 -1.15296962475549 -0.890839839941705 1.12506906348195 -0.811114315910103 -0.801188049943023 -0.77128043384387 -0.0459118840439501 -0.507111123508702 -0.190995043499045 -1.43065597916393 0.819462691619767 -0.0449471546432708 0.601418462256796 -0.256153632321545 0.848482756810038 -0.184335564908979 -1.403508144814 0.136637182649087 -1.72504079616556 0.329084687821586 -1.8061684592129 0.270073032738276 -0.443521111378382 -0.257768679251797 0.70606574269623 0.320739488877309 -1.74960737605573 1.28161989275288
1950-03-01 -0.777454222510982 -0.633309429639965 1.03065347614355 -0.390687028359269 -0.383490943413785 0.77466930915717 -0.86878185376623 -0.177027220659836 -1.07788914691123 -0.50292059326845 0.628504185324128 -0.688227723796456 -0.934370372281282 -0.801343070973332 -0.130685699198065 -0.28505977920343 -0.0866607608236639 0.757567197476548 -0.983930649756867 -0.132151271861525 -0.274953830375347 0.346461343093008 -0.900187551183108 0.132678502583243 -1.34174666963468 -0.0525050242369268 -0.807885021310465 0.800098453312009 -1.32005711668236 0.283525166216464 -0.274457840704134 -1.00834748565825 0.0899559887414894 -0.392052562993339 -1.46277067476446 0.579155171222414
1950-04-01 -0.344672092466469 -0.863142842349976 1.17323194271156 -0.0370593206467178 -0.46181803456414 0.602820133448169 -1.11414348768121 -1.19606120557445 -1.34858801157625 -0.503667113306263 0.209185361808779 -0.789305492301877 -1.36558836831355 -1.02364592469695 -0.618409881449846 -2.5318391294588 -0.28106368981685 -0.202109302843421 -1.87002909091338 -0.0332849936776059 -0.157504068850822 0.0141228352210407 -1.9812022709158 -0.015552480285069 -0.4895470550048 0.0737178589301315 0.123070098569026 -0.457417544488966 -0.337918289600144 -0.11405808592088 -1.85601711876503 0.730191565112298 0.565254658217253 0.612854030627318 -1.47467257692492 0.0866125443895955
1950-05-01 -0.920323032556394 -1.11049455002371 0.791559443140639 0.107282271498353 -0.507465413819796 0.1717883837154 -0.683193417699066 -0.475452017375134 -1.33019381937752 -0.666556001726936 1.2205556905428 -0.886919803632558 -1.34380546898902 -1.30563479626156 0.124971210305955 -2.82128491963723 -0.517462422756795 0.670272775299002 0.300953512639817 -0.312297164352037 0.284944201288223 -0.528981486982425 0.471833551708483 -0.540873442911195 1.64208383633296 -0.22411613745095 0.477754028005597 -0.812175916132341 1.78587207954342 -0.446118854501567 -1.05915565685119 -0.423174294214357 0.103006216440358 -0.480899047804224 -2.26762656693684 0.141201402508675
1950-06-01 -1.1319922713039 -1.09845031552861 0.428330511992156 0.0154519011873933 -0.74134190417651 0.222952074911573 -0.675174029207582 0.360069062108373 -1.62353696387568 0.150026615941362 0.624260379042063 -0.830634811726557 -1.15908945731436 -0.988113764558529 -0.274510885377297 0.487199153313315 -0.564366479386385 0.514543962916782 -0.958091132500194 1.15355594173017 0.824312006949498 -0.297064547090538 -0.390782254922562 0.745650197142765 -0.940662903244497 1.15088399216426 0.513433539271291 0.401757683953801 -0.6647636926494 1.16536909596615 -0.904055756280873 -0.453946853893267 0.921170203014009 0.0785917079803411 -1.65292707869116 0.108086146102678
1950-07-01 -1.52954974099011 -0.0873325576438131 0.555352169608454 0.166812299162785 -0.667804916182879 0.886103213034722 -0.962914661538099 -1.0867436249563 -1.1727187648423 -0.063196888825953 -0.24497709779378 -0.753890827086829 -1.45330473313735 -1.46289327919242 -0.119161655122517 1.10534784433204 -0.538854690370809 0.766559006160218 -2.34433623877049 0.273601250675029 1.00611753085676 -0.774620182348759 -1.97628730191765 -0.448148255468928 -1.1280561913961 -0.935729001020801 -0.0865179260608509 -0.784288029886069 -1.23416069051677 -1.25673791826241 -0.642717974586409 0.731568061666988 -1.48240830409426 -1.05111988102808 -2.52152844905032 -0.147409066470079
